date,Electricity,Nuclear,Coal,Hydro,Geothermal,Biomass,Solar,Solar_curtailment,Wind,Wind_ccurtailment,Water_pumping,Interconnection,Temperature,Relative_humidity,Precipitation,Dew_point,Vapor_pressure,Wind_speed,Sunshine_duration,Snowfall,Global_horizontal_irradiance,Renewable_energy
2020/9/10 9:00,10920,842,11565,0,1636,0,64,0,137,395,0,-3719,26.5,79,0,22.6,27.4,1.5,0,0,1.11,2679
2020/9/10 10:00,11102,839,11445,0,1928,0,66,0,132,396,0,-3704,28.2,74,0,23.1,28.3,2.7,0.2,0,1.56,2965
2020/9/10 11:00,11326,837,11473,0,2252,0,47,0,133,392,0,-3808,27.2,78,0,23,28.1,3.1,0.4,0,1.77,3269
2020/9/10 12:00,10940,840,11131,0,2149,0,38,0,132,395,0,-3745,28.1,74,0,23,28.1,3.1,0,0,1.09,3159
2020/9/10 13:00,11382,861,10981,0,2272,0,53,0,132,384,0,-3301,27.1,81,0,23.6,29.1,3.8,0,0,1.09,3318
2020/9/10 14:00,11511,897,10935,0,1986,0,41,0,132,385,0,-2865,27.6,80,0,23.8,29.6,3.4,0.3,0,1.32,3056
2020/9/10 15:00,11357,928,11079,0,1359,0,39,0,133,379,0,-2560,27.6,79,0,23.6,29.2,2.4,0.4,0,0.9,2459
2020/9/10 16:00,11221,1063,11564,0,554,0,61,0,135,377,0,-2533,26.9,80,0,23.2,28.4,3.5,0.1,0,0.46,1813
2020/9/10 17:00,10553,1086,11258,0,36,0,62,0,135,388,0,-2412,27.1,82,0,23.8,29.4,1.2,0,0,0.09,1319
2020/9/10 18:00,10437,1063,11419,0,0,0,54,0,136,392,0,-2627,24.8,91,2,23.2,28.5,5.4,0,0,0,1253
2020/9/10 19:00,9857,1069,11149,0,0,0,35,0,135,393,0,-2924,24.1,94,0.5,23.1,28.2,4.5,0,0,0,1239
2020/9/10 20:00,9246,1001,11029,0,0,0,24,0,136,393,0,-3337,23.7,95,1.5,22.9,27.8,2.7,0,0,0,1161
2020/9/10 21:00,8628,962,10884,0,0,0,50,0,137,396,-218,-3583,22.9,96,7,22.2,26.8,5.1,0,0,0,1149
2020/9/10 22:00,8412,935,10437,0,0,0,59,0,134,381,-222,-3312,23.2,95,3,22.4,27,4.3,0,0,0,1128
2020/9/10 23:00,8057,868,10172,0,0,0,24,0,138,380,-223,-3302,23,94,0,22,26.4,3.4,0,0,0,1030
2020/9/11 0:00,7605,789,9152,0,0,0,17,0,134,378,-223,-2642,22.9,91,0,21.4,25.4,2.8,0,0,0,940
2020/9/11 1:00,7411,761,8920,0,0,0,13,0,136,378,-222,-2575,22.9,94,0,21.9,26.3,3.8,0,0,0,910
2020/9/11 2:00,7413,759,8963,0,0,0,12,0,136,381,-222,-2616,22.9,93,0,21.7,26,3.7,0,0,0,907
2020/9/11 3:00,7628,745,9223,0,0,0,11,0,136,368,-221,-2634,22.9,91,0,21.4,25.4,3,0,0,0,892
2020/9/11 4:00,7795,752,9142,0,0,0,15,0,137,362,-222,-2391,23,90,0,21.3,25.3,1.7,0,0,0,904
2020/9/11 5:00,7842,745,9472,0,32,0,21,0,137,374,-221,-2718,23,92,0,21.6,25.9,2.8,0,0,0.03,935
2020/9/11 6:00,7903,752,9076,0,423,0,19,0,135,382,0,-2884,23.4,91,0,21.9,26.2,3.2,0,0,0.25,1329
2020/9/11 7:00,8563,735,9073,0,1230,0,13,0,136,381,0,-3005,24.4,85,0,21.7,26,3.1,0.1,0,0.62,2114
2020/9/11 8:00,9729,702,9778,0,1950,0,4,0,134,393,0,-3232,25.2,80,0,21.5,25.7,2.5,0.4,0,1.2,2790
2020/9/11 9:00,10782,658,10486,0,2725,0,2,0,133,392,0,-3614,25.4,81,0,21.9,26.3,2.1,0,0,0.63,3518
2020/9/11 10:00,11150,669,10606,0,3093,0,2,0,133,400,0,-3753,25.7,80,0,22,26.4,1.4,0,0,0.59,3897
2020/9/11 11:00,11624,656,10846,0,3548,0,8,0,132,387,0,-3953,26.6,79,0,22.7,27.5,1.1,0,0,0.71,4344
2020/9/11 12:00,11463,652,10556,0,3559,0,26,0,132,384,0,-3846,27.2,78,0,23,28.1,1.9,0.2,0,1.28,4369
2020/9/11 13:00,11757,685,11009,0,3068,0,59,0,131,377,0,-3572,27.2,79,0,23.2,28.5,1.9,0,0,0.63,3943
2020/9/11 14:00,11692,730,11331,0,2122,0,105,0,131,386,0,-3113,27.6,79,0,23.6,29.2,3.7,0.3,0,1.16,3088
2020/9/11 15:00,11488,801,11557,0,1183,0,167,0,132,381,0,-2733,25.7,84,0,22.8,27.7,4.7,0,0,0.46,2283
2020/9/11 16:00,11208,910,11697,0,392,0,191,0,133,391,0,-2506,25.3,82,0,22,26.5,3.4,0,0,0.1,1626
2020/9/11 17:00,10554,1056,11203,0,13,0,234,0,134,400,0,-2486,25,83,0,21.9,26.3,2.4,0,0,0.02,1437
2020/9/11 18:00,10375,1211,10983,0,0,0,280,0,135,398,0,-2632,24.7,84,0,21.8,26.1,5.3,0,0,0,1626
2020/9/11 19:00,9798,1260,10610,0,0,0,343,0,134,397,0,-2946,24.5,83,0,21.4,25.5,5.1,0,0,0,1737
2020/9/11 20:00,9197,1203,10448,0,0,0,436,0,135,391,0,-3416,23.5,89,0,21.6,25.8,2.5,0,0,0,1774
2020/9/11 21:00,8556,1170,9731,0,0,0,457,0,133,389,-108,-3216,22.6,94,3.5,21.6,25.8,4.2,0,0,0,1760
2020/9/11 22:00,8385,1115,9664,0,0,0,518,0,136,374,0,-3422,22.6,95,0,21.8,26.1,4.4,0,0,0,1769
2020/9/11 23:00,8006,1038,9314,0,0,0,634,0,134,377,0,-3491,22.2,95,0.5,21.4,25.4,6.3,0,0,0,1806
2020/9/12 0:00,7528,973,8313,0,0,0,678,0,136,389,0,-2961,21.8,96,4.5,21.1,25.1,4,0,0,0,1787
2020/9/12 1:00,7287,935,7867,0,0,0,660,0,135,387,0,-2697,21.6,97,7,21.1,25,4.3,0,0,0,1730
2020/9/12 2:00,7260,895,7546,0,0,0,734,0,135,382,0,-2432,21.8,95,0,21,24.8,4.1,0,0,0,1764
2020/9/12 3:00,7471,865,7531,0,0,0,806,0,136,379,0,-2246,21.5,96,1.5,20.8,24.6,4.4,0,0,0,1807
2020/9/12 4:00,7570,876,7652,0,0,0,847,0,135,380,0,-2320,21.4,96,2.5,20.7,24.5,4.7,0,0,0,1858
2020/9/12 5:00,7519,867,7623,0,14,0,872,0,137,381,0,-2375,21.4,96,2,20.7,24.5,4.8,0,0,0.01,1890
2020/9/12 6:00,7402,846,7478,0,205,0,883,0,135,383,0,-2528,21.3,96,2.5,20.6,24.3,5.9,0,0,0.04,2069
2020/9/12 7:00,7583,866,8010,0,473,0,916,0,135,392,0,-3209,21.4,95,1.5,20.6,24.2,7,0,0,0.07,2390
2020/9/12 8:00,8131,866,8358,0,830,0,924,0,136,396,0,-3379,21,96,6,20.3,23.9,6.1,0,0,0.19,2756
2020/9/12 9:00,8579,862,8822,0,1150,0,925,0,135,396,0,-3711,21,95,4.5,20.2,23.6,6.8,0,0,0.27,3072
2020/9/12 10:00,8725,856,8752,0,1392,0,964,0,136,396,0,-3771,20.8,96,6.5,20.2,23.6,4.2,0,0,0.38,3348
2020/9/12 11:00,8828,848,8869,0,1435,0,965,0,135,395,0,-3819,20.8,93,4.5,19.6,22.8,6.2,0,0,0.42,3383
2020/9/12 12:00,8662,845,8926,0,1200,0,971,0,135,405,0,-3820,20.6,96,10,20,23.3,5.1,0,0,0.46,3151
2020/9/12 13:00,8669,878,8807,0,1081,0,992,0,137,398,0,-3624,20.3,95,2.5,19.5,22.6,5.2,0,0,0.33,3088
2020/9/12 14:00,8565,911,8960,0,754,0,997,0,136,397,0,-3590,20.1,94,1,19.1,22.1,6.8,0,0,0.26,2798
2020/9/12 15:00,8555,929,9183,0,565,0,1013,0,134,388,0,-3657,19.9,95,1,19.1,22.1,6,0,0,0.15,2641
2020/9/12 16:00,8537,952,9318,0,233,0,1047,0,138,393,0,-3544,19.5,97,2.5,19,22,4.5,0,0,0.07,2370
2020/9/12 17:00,8557,954,9515,0,13,0,1065,0,136,399,0,-3525,19.3,97,2.5,18.8,21.7,6.4,0,0,0.01,2168
2020/9/12 18:00,8665,951,9690,0,0,0,1072,0,137,399,0,-3584,19.1,97,1.5,18.6,21.4,5.8,0,0,0,2160
2020/9/12 19:00,8268,913,9395,0,0,0,1059,0,137,401,0,-3637,19.2,96,1,18.6,21.4,6.7,0,0,0,2109
2020/9/12 20:00,7852,772,9197,0,0,0,1035,0,136,399,0,-3687,19.1,95,0,18.3,21,6.2,0,0,0,1943
2020/9/12 21:00,7408,744,8376,0,0,0,1017,0,137,399,0,-3265,18.8,96,0,18.2,20.8,6.5,0,0,0,1898
2020/9/12 22:00,7358,732,8587,0,0,0,980,0,136,389,0,-3466,18.7,95,0,17.9,20.5,6.8,0,0,0,1848
2020/9/12 23:00,7091,731,7745,0,0,0,967,0,138,386,0,-2876,18.9,92,0,17.6,20.1,5.7,0,0,0,1836
2020/9/13 0:00,6735,717,7598,0,0,0,948,0,136,389,0,-3053,19.2,88,0,17.2,19.6,6,0,0,0,1801
2020/9/13 1:00,6634,708,7756,0,0,0,934,0,137,388,0,-3289,19.7,85,0,17.1,19.5,4.4,0,0,0,1779
2020/9/13 2:00,6692,707,7831,0,0,0,930,0,137,388,0,-3301,20.1,82,0,16.9,19.3,4.5,0,0,0,1774
2020/9/13 3:00,6887,726,7818,0,0,0,916,0,136,387,0,-3096,20.5,80,0,16.9,19.3,3.5,0,0,0,1778
2020/9/13 4:00,7002,817,7843,0,0,0,895,0,137,389,0,-3079,20.7,78,0,16.7,19,4.6,0,0,0,1849
2020/9/13 5:00,6950,747,7879,0,28,0,862,0,137,387,0,-3090,20.9,78,0,16.9,19.3,4.1,0,0,0.02,1774
2020/9/13 6:00,6827,739,7561,0,375,0,861,0,135,384,0,-3228,21.3,78,0,17.3,19.8,3.2,0,0,0.21,2110
2020/9/13 7:00,6971,724,7565,0,929,0,855,0,137,394,0,-3633,22.5,76,0,18.1,20.7,3.6,0,0,0.58,2645
2020/9/13 8:00,7326,745,7855,0,1413,0,866,0,138,414,0,-4105,23.3,71,0,17.8,20.3,6.3,0,0,0.97,3162
2020/9/13 9:00,7975,712,7955,0,2072,0,891,0,134,387,0,-4176,22.9,75,0,18.2,20.9,4.4,0,0,1.13,3809
2020/9/13 10:00,8102,730,8191,0,2040,0,898,0,136,392,0,-4285,22.5,78,0,18.5,21.3,3.1,0,0,0.82,3804
2020/9/13 11:00,8150,772,8614,0,1661,0,865,0,136,397,0,-4295,23.5,77,0,19.2,22.3,2,0,0,0.66,3434
2020/9/13 12:00,8159,809,9024,0,1001,0,854,0,136,400,0,-4065,23.2,76,0,18.7,21.6,2.6,0,0,0.41,2800
2020/9/13 13:00,8070,846,9242,0,612,0,855,0,135,398,0,-4018,23.1,81,0,19.7,22.9,2.8,0,0,0.24,2448
2020/9/13 14:00,7962,902,8966,0,339,0,783,0,137,389,0,-3554,22.7,74,0,17.8,20.4,3.1,0,0,0.28,2161
2020/9/13 15:00,8023,935,9082,0,218,0,790,0,134,380,0,-3516,22,73,0,17,19.3,6,0,0,0.24,2077
2020/9/13 16:00,8204,934,9295,0,121,0,828,0,136,377,0,-3487,20.6,82,0,17.4,19.9,4.9,0,0,0.07,2019
2020/9/13 17:00,8518,974,9634,0,3,0,782,0,135,382,0,-3392,20.4,84,0,17.6,20.1,2,0,0,0.01,1894
2020/9/13 18:00,8582,1041,9545,0,0,0,829,0,135,384,0,-3352,19.2,96,2,18.6,21.4,3.4,0,0,0,2005
2020/9/13 19:00,8295,1111,9218,0,0,0,886,0,138,386,0,-3444,19,97,2,18.5,21.3,3,0,0,0,2135
2020/9/13 20:00,7931,1078,8790,0,0,0,928,0,136,386,0,-3387,18.8,97,1,18.3,21.1,3.7,0,0,0,2142
2020/9/13 21:00,7520,1104,8521,0,0,0,901,0,137,384,0,-3527,18.8,97,3.5,18.3,21.1,3.4,0,0,0,2142
2020/9/13 22:00,7180,1115,7965,0,0,0,841,0,136,387,0,-3264,18.6,96,0,18,20.6,5.7,0,0,0,2092
2020/9/13 23:00,6893,1108,7607,0,0,0,750,0,138,390,0,-3100,18.4,96,0.5,17.8,20.3,5.9,0,0,0,1996
2020/9/14 0:00,6563,1092,7484,0,0,0,723,0,135,388,0,-3259,18.2,95,0,17.4,19.9,4.8,0,0,0,1950
2020/9/14 1:00,6483,1106,7433,0,0,0,715,0,138,388,0,-3297,17.9,97,1,17.4,19.9,3.5,0,0,0,1959
2020/9/14 2:00,6599,1103,7368,0,0,0,686,0,137,389,0,-3084,17.8,97,1.5,17.3,19.8,4.5,0,0,0,1926
2020/9/14 3:00,6875,1091,7756,0,0,0,633,0,136,388,0,-3129,17.8,95,0.5,17,19.4,4.4,0,0,0,1860
2020/9/14 4:00,7102,1066,7962,0,0,0,524,0,137,388,0,-2975,17.8,96,0.5,17.2,19.6,4.3,0,0,0,1727
2020/9/14 5:00,7181,1062,7960,0,15,0,554,0,136,388,0,-2934,17.9,94,0,16.9,19.3,5.2,0,0,0.02,1767
2020/9/14 6:00,7279,1077,8135,0,230,0,543,0,138,392,0,-3236,18.4,91,0,16.9,19.3,5.1,0,0,0.18,1988
2020/9/14 7:00,7703,1110,8211,0,693,0,553,0,136,392,0,-3392,19.6,85,0,17,19.4,4.2,0,0,0.44,2492
2020/9/14 8:00,8591,1120,9264,0,1185,0,487,0,137,406,0,-4008,20.7,80,0,17.1,19.5,4,0.1,0,0.95,2929
2020/9/14 9:00,9369,1113,9589,0,1655,0,441,0,137,404,0,-3970,21.2,78,0,17.2,19.6,5.6,0,0,1.11,3346
2020/9/14 10:00,9650,1120,9692,0,2105,0,493,0,135,391,0,-4286,21.8,77,0,17.6,20.1,6.2,0.2,0,1.88,3853
2020/9/14 11:00,9687,1136,9766,0,1994,0,502,0,134,395,0,-4240,21.9,79,0.5,18.1,20.8,5.2,0.1,0,1.4,3766
2020/9/14 12:00,9141,1136,9455,0,1871,0,482,0,137,408,0,-4348,22.3,76,0,17.9,20.5,6,0.3,0,1.79,3626
2020/9/14 13:00,9604,1128,9811,0,1612,0,485,0,135,396,0,-3963,22.2,78,0,18.2,20.9,5,0,0,0.89,3360
2020/9/14 14:00,9726,1125,9859,0,1314,0,477,0,134,390,0,-3573,21.5,83,0,18.5,21.3,3.7,0,0,0.61,3050
2020/9/14 15:00,9556,1156,9873,0,752,0,468,0,136,393,0,-3222,21,94,0,20,23.4,1.8,0,0,0.54,2512
2020/9/14 16:00,9574,1202,9979,0,288,0,440,0,137,396,0,-2868,20.8,90,0,19.1,22.1,3.9,0,0,0.24,2067
2020/9/14 17:00,9298,1217,10034,0,14,0,417,0,138,401,0,-2923,20.7,90,0,19,22,3.2,0,0,0.02,1786
2020/9/14 18:00,9236,1220,10034,0,0,0,385,0,138,402,0,-2943,20.8,89,0,18.9,21.9,2.3,0,0,0,1743
2020/9/14 19:00,8773,1187,9989,0,0,0,363,0,138,402,0,-3306,20.7,90,0,19,22,3.4,0,0,0,1688
2020/9/14 20:00,8297,1134,10061,0,0,0,323,0,128,401,0,-3750,20,96,0,19.4,22.4,3,0,0,0,1585
2020/9/14 21:00,7805,1073,9816,0,0,0,303,0,130,401,0,-3918,20,96,0,19.4,22.4,2.1,0,0,0,1506
2020/9/14 22:00,7733,1045,9258,0,0,0,302,0,128,388,0,-3388,19.9,97,0,19.4,22.5,2.2,0,0,0,1475
2020/9/14 23:00,7427,1026,8501,0,0,0,261,0,129,387,0,-2877,20,96,0,19.4,22.4,2.1,0,0,0,1416
2020/9/15 0:00,7154,992,8001,0,0,0,254,0,129,386,0,-2608,19.9,96,0,19.3,22.3,3,0,0,0,1375
2020/9/15 1:00,6990,987,7926,0,0,0,235,0,128,386,0,-2672,19.8,97,0,19.3,22.4,2.3,0,0,0,1350
2020/9/15 2:00,7092,992,7873,0,0,0,210,0,130,389,0,-2502,19.7,97,0,19.2,22.3,2.5,0,0,0,1332
2020/9/15 3:00,7363,991,8167,0,0,0,225,0,128,387,0,-2535,19.7,97,0,19.2,22.3,2,0,0,0,1344
2020/9/15 4:00,7563,978,8352,0,0,0,202,0,130,388,0,-2487,19.7,97,0,19.2,22.3,1.2,0,0,0,1310
2020/9/15 5:00,7548,978,8306,0,30,0,209,0,129,386,0,-2490,20.1,94,0,19.1,22.1,1,0,0,0.03,1346
2020/9/15 6:00,7557,971,8283,0,358,0,205,0,129,386,0,-2775,20.4,94,0,19.4,22.5,0.5,0,0,0.27,1663
2020/9/15 7:00,7925,956,8341,0,1108,0,189,0,128,393,0,-3190,21.7,85,0,19.1,22.1,0.8,0.3,0,1.07,2381
2020/9/15 8:00,8829,951,9237,0,1903,0,172,0,113,406,0,-3953,23.6,78,0,19.6,22.7,1.2,0.4,0,1.61,3139
2020/9/15 9:00,9609,945,9880,0,2584,0,166,0,109,408,0,-4483,22.8,78,0,18.8,21.7,2.7,0.2,0,1.12,3804
2020/9/15 10:00,10062,940,10099,0,3120,0,179,0,105,392,0,-4773,23.2,75,0,18.5,21.3,3.2,0,0,0.77,4344
2020/9/15 11:00,9897,964,10222,0,2696,0,222,0,110,432,0,-4749,24.6,69,0,18.5,21.3,3.8,0.4,0,2.11,3992
2020/9/15 12:00,9551,944,9625,0,2625,0,261,0,106,412,0,-4422,25.9,67,0,19.3,22.4,3,0.6,0,2.35,3936
2020/9/15 13:00,9962,967,9855,0,2293,0,240,0,105,407,0,-3905,24.6,69,0,18.5,21.3,5.1,0.4,0,1.73,3605
2020/9/15 14:00,10134,968,9837,0,1970,0,218,0,106,389,0,-3354,24.1,70,0,18.3,21,4.2,0.4,0,1.23,3262
2020/9/15 15:00,9948,1036,10215,0,1023,0,206,0,106,390,0,-3028,23.5,74,0,18.6,21.4,4.9,0.1,0,0.63,2371
2020/9/15 16:00,9909,1150,10298,0,392,0,200,0,107,390,0,-2628,22.9,80,0,19.3,22.3,4,0.1,0,0.38,1849
2020/9/15 17:00,9568,1171,10567,0,22,0,170,0,110,400,0,-2872,22.4,85,0,19.8,23,3.7,0,0,0.04,1473
2020/9/15 18:00,9467,1133,10533,0,0,0,164,0,107,399,0,-2869,21.8,86,0,19.4,22.5,2.7,0,0,0,1404
2020/9/15 19:00,8965,1083,10491,0,0,0,136,0,109,400,0,-3254,21.8,85,0,19.2,22.2,3,0,0,0,1328
2020/9/15 20:00,8481,968,10271,0,0,0,128,0,110,399,0,-3395,21.6,87,0,19.4,22.5,1.6,0,0,0,1206
2020/9/15 21:00,7956,923,9663,0,0,0,118,0,107,400,0,-3255,20.9,90,0,19.2,22.2,1.4,0,0,0,1148
2020/9/15 22:00,7875,917,9453,0,0,0,125,0,110,392,0,-3122,21.3,88,0,19.2,22.3,1.1,0,0,0,1152
2020/9/15 23:00,7576,908,9063,0,0,0,126,0,110,391,0,-3022,21.5,87,0,19.3,22.3,1.6,0,0,0,1144
2020/9/16 0:00,7235,884,9092,0,0,0,115,0,107,392,0,-3355,21.4,89,0,19.5,22.7,0.7,0,0,0,1106
2020/9/16 1:00,7073,880,8651,0,0,0,111,0,110,392,0,-3071,21.2,90,0,19.5,22.7,1.6,0,0,0,1101
2020/9/16 2:00,7080,876,8137,0,0,0,97,0,109,395,0,-2534,20.9,92,0,19.6,22.7,1.6,0,0,0,1082
2020/9/16 3:00,7348,884,8342,0,0,0,107,0,108,394,0,-2487,20.4,92,0,19.1,22.1,2.4,0,0,0,1099
2020/9/16 4:00,7514,882,8515,0,0,0,106,0,109,394,0,-2492,20.3,89,0,18.4,21.2,2.2,0,0,0,1097
2020/9/16 5:00,7498,888,8425,0,36,0,99,0,109,392,0,-2451,20.4,92,0,19.1,22.1,1.3,0,0,0.06,1132
2020/9/16 6:00,7580,881,7884,0,660,0,84,0,108,382,0,-2419,20.9,89,0,19,22,2,0.5,0,0.52,1733
2020/9/16 7:00,7950,877,7964,0,1570,0,53,0,107,386,0,-3007,22.2,80,0,18.6,21.4,0.6,0.9,0,1.23,2607
2020/9/16 8:00,8974,839,8602,0,2575,0,38,0,108,391,0,-3579,22.9,77,0,18.7,21.5,1.1,0.4,0,1.18,3560
2020/9/16 9:00,9877,824,8947,0,3270,0,26,0,107,390,0,-3687,24.2,73,0,19.1,22.1,1.2,0.2,0,1.34,4227
2020/9/16 10:00,10208,819,9450,0,3631,0,20,0,107,387,0,-4206,25.2,69,0,19.1,22.1,3.3,0.2,0,1.6,4577
2020/9/16 11:00,10440,815,9699,0,3836,0,22,0,108,380,0,-4420,24.8,71,0,19.2,22.2,3.5,0.4,0,2.03,4781
2020/9/16 12:00,10042,797,9258,0,3465,0,25,0,105,375,0,-3983,24.5,67,0,18,20.6,3.5,0.3,0,1.46,4392
2020/9/16 13:00,10421,821,10202,0,2695,0,32,0,109,384,0,-3822,24.8,72,0,19.4,22.5,3.1,0,0,1.09,3657
2020/9/16 14:00,10447,827,10424,0,2022,0,39,0,106,378,0,-3349,25.2,70,0,19.4,22.4,2.9,0.6,0,1.49,2994
2020/9/16 15:00,10270,993,10454,0,1150,0,56,0,107,378,0,-2868,23.8,79,0,20,23.3,4,0.1,0,0.71,2306
2020/9/16 16:00,10203,1057,10681,0,493,0,75,0,107,378,0,-2588,23.1,82,0,19.9,23.2,3.8,0,0,0.33,1732
2020/9/16 17:00,9779,1075,10813,0,25,0,87,0,107,395,0,-2723,22.6,87,0,20.3,23.9,2.8,0,0,0.06,1294
2020/9/16 18:00,9742,1059,10954,0,0,0,114,0,110,401,0,-2896,22.6,86,0,20.2,23.6,2.9,0,0,0,1283
2020/9/16 19:00,9242,996,10681,0,0,0,146,0,115,403,0,-3099,22.7,87,0,20.4,24,3,0,0,0,1257
2020/9/16 20:00,8706,947,10296,0,0,0,155,0,115,402,0,-3209,22.5,91,0,21,24.8,3.2,0,0,0,1217
2020/9/16 21:00,8174,886,9688,0,0,0,177,0,116,402,0,-3095,22.4,90,0,20.7,24.4,3.2,0,0,0,1179
2020/9/16 22:00,8021,873,9421,0,0,0,215,0,116,390,0,-2994,22.3,92,0,20.9,24.8,1.9,0,0,0,1204
2020/9/16 23:00,7702,866,9059,0,0,0,238,0,118,389,0,-2968,21.9,92,0,20.5,24.2,1.4,0,0,0,1222
2020/9/17 0:00,7326,850,8888,0,0,0,254,0,116,388,0,-3170,21.9,92,0,20.5,24.2,1,0,0,0,1220
2020/9/17 1:00,7152,814,8509,0,0,0,253,0,116,388,0,-2928,22,92,0,20.6,24.3,1.5,0,0,0,1183
2020/9/17 2:00,7229,792,8176,0,0,0,228,0,118,390,0,-2475,21.8,92,0,20.5,24,1.6,0,0,0,1138
2020/9/17 3:00,7475,794,8424,0,0,0,252,0,116,389,0,-2500,21.8,92,0,20.5,24,1.5,0,0,0,1162
2020/9/17 4:00,7644,797,8610,0,0,0,230,0,116,389,0,-2498,21,96,0,20.3,23.9,1.1,0,0,0,1143
2020/9/17 5:00,7623,807,8285,0,31,0,192,0,117,389,0,-2198,21.7,91,0,20.2,23.6,1,0,0,0.04,1147
2020/9/17 6:00,7691,799,8768,0,373,0,141,0,116,391,0,-2897,22.4,87,0,20.1,23.6,0.4,0,0,0.23,1429
2020/9/17 7:00,8071,766,8923,0,892,0,188,0,117,394,0,-3209,23.4,86,0,20.9,24.8,1.5,0.1,0,0.59,1963
2020/9/17 8:00,9006,740,9816,0,1584,0,141,0,117,404,0,-3796,23.9,84,0,21,24.9,3.4,0,0,0.68,2582
2020/9/17 9:00,9978,713,10177,0,2464,0,108,0,116,397,0,-3997,24.4,81,0,20.9,24.8,3.4,0.1,0,1.09,3401
2020/9/17 10:00,10374,717,10306,0,3021,0,81,0,115,403,0,-4269,25.5,76,0,21,24.8,2.7,0.2,0,1.44,3934
2020/9/17 11:00,10825,711,10299,0,3480,0,83,0,116,388,0,-4252,26.3,74,0,21.3,25.3,4,0.4,0,2.16,4390
2020/9/17 12:00,10356,723,10354,0,3041,0,80,0,113,392,0,-4347,26.2,73,0,21,24.8,4.1,0.7,0,2.28,3957
2020/9/17 13:00,10774,743,11142,0,2414,0,86,0,113,391,0,-4115,25.6,78,0,21.5,25.6,3.1,0,0,1.21,3356
2020/9/17 14:00,10854,760,10847,0,2032,0,91,0,114,388,0,-3378,25.5,79,0,21.6,25.8,3.8,0.2,0,0.99,2997
2020/9/17 15:00,10594,835,11213,0,996,0,79,0,113,398,0,-3040,24.1,86,0,21.6,25.8,4.4,0.1,0,0.64,2023
2020/9/17 16:00,10567,993,11402,0,297,0,86,0,112,391,0,-2714,24,87,0,21.7,26,3.2,0,0,0.18,1488
2020/9/17 17:00,10238,1037,11317,0,18,0,97,0,112,399,0,-2742,23.9,89,0,22,26.4,2.7,0,0,0.03,1264
2020/9/17 18:00,10086,1022,11127,0,0,0,107,0,115,400,0,-2685,23.5,91,0,22,26.4,2.8,0,0,0,1244
2020/9/17 19:00,9531,960,10815,0,0,0,117,0,112,401,0,-2874,23.4,91,0,21.9,26.2,2.1,0,0,0,1189
2020/9/17 20:00,9016,809,11306,0,0,0,96,0,114,400,0,-3709,23.5,91,0,22,26.4,2.3,0,0,0,1019
2020/9/17 21:00,8453,788,10988,0,0,0,85,0,114,402,0,-3924,23.4,93,0,22.2,26.8,1.8,0,0,0,987
2020/9/17 22:00,8286,761,10554,0,0,0,54,0,112,389,0,-3584,23.4,93,0,22.2,26.8,2.4,0,0,0,927
2020/9/17 23:00,7959,758,10306,0,0,0,47,0,113,387,0,-3652,23.5,93,0,22.3,26.9,2.8,0,0,0,918
2020/9/18 0:00,7568,713,9589,0,0,0,60,0,113,387,0,-3294,23.5,93,0,22.3,26.9,3.7,0,0,0,886
2020/9/18 1:00,7445,716,9428,0,0,0,67,0,113,387,0,-3266,23.5,94,0,22.5,27.2,2.1,0,0,0,896
2020/9/18 2:00,7472,721,9551,0,0,0,78,0,113,389,0,-3380,23.4,94,0,22.4,27.1,2.1,0,0,0,912
2020/9/18 3:00,7684,733,9749,0,0,0,113,0,112,387,0,-3410,23.2,94,0,22.2,26.7,2.6,0,0,0,958
2020/9/18 4:00,7817,725,9798,0,0,0,201,0,112,386,0,-3405,23.2,94,0,22.2,26.7,1.4,0,0,0,1038
2020/9/18 5:00,7836,712,9711,0,17,0,274,0,112,386,0,-3376,23.1,95,0,22.3,26.9,0.9,0,0,0.04,1115
2020/9/18 6:00,7921,718,9682,0,250,0,281,0,115,389,0,-3514,24.1,88,0,22,26.4,1.4,0.1,0,0.39,1364
2020/9/18 7:00,8387,706,9809,0,839,0,221,0,113,389,0,-3690,25.5,80,0,21.8,26.1,2.5,0.4,0,0.99,1879
2020/9/18 8:00,9427,723,10793,0,1179,0,211,0,113,401,0,-3993,26.6,79,0,22.7,27.5,2.6,0.1,0,0.85,2226
2020/9/18 9:00,10173,757,11569,0,1219,0,187,0,114,404,0,-4077,26.9,77,0,22.5,27.3,2.6,0,0,0.72,2277
2020/9/18 10:00,10406,789,11394,0,1772,0,159,0,110,397,0,-4215,28.1,70,0,22.1,26.6,1.2,0.1,0,1.31,2830
2020/9/18 11:00,10554,808,11279,0,1996,0,150,0,113,397,0,-4189,28.6,66,0,21.6,25.8,3.4,0.4,0,1.73,3067
2020/9/18 12:00,9999,827,11150,0,1598,0,202,0,113,402,0,-4293,27.9,72,0,22.4,27.1,2.1,0,0,0.74,2740
2020/9/18 13:00,10266,869,11431,0,1065,0,266,0,111,400,0,-3876,27.5,70,0,21.5,25.7,3.4,0,0,0.56,2311
2020/9/18 14:00,10259,905,11404,0,666,0,353,0,114,394,0,-3577,27.1,64,0,19.7,23,3.8,0,0,0.23,2038
2020/9/18 15:00,10021,1007,11232,0,311,0,335,0,115,398,0,-3377,26.3,67,0,19.7,22.9,2.7,0,0,0.14,1768
